seq	abundance	similarity
SRR3085699.41043	1	1030
SRR3085698.105453	1	57
SRR3085696.44344	1	3
SRR3085688.67949	1	608
SRR3085692.138338	2	20
SRR3085689.131	1	1044
SRR3085698.187146	1	37
SRR3085690.61479	1	1
SRR3085690.150957	1	252
SRR3085689.120606	2	0
SRR3085696.103462	1	3990
SRR3085701.144182	1	2537
SRR3085697.40091	1	25
SRR3085693.105512	1	79
SRR3085689.40614	1	1126
SRR3085695.120533	1	2
SRR3085690.105004	1	797
SRR3085692.259101	2	0
SRR3085691.56206	6	395
SRR3085692.123061	1	0
SRR3085689.122855	19	173
SRR3085692.279892	1	42
SRR3085696.72050	1	576
SRR3085692.153104	1	73
SRR3085698.59849	1	582
SRR3085698.55880	1	242
SRR3085695.42379	2	8
SRR3085701.47140	1	8
SRR3085692.11314	1	14
SRR3085694.130216	1	0
SRR3085689.191784	1	0
SRR3085696.162626	1	1
SRR3085700.24359	1	436
SRR3085693.2660	1	3
SRR3085697.87381	1	60
SRR3085695.4037	1	292
SRR3085701.2595	1	1
SRR3085693.39035	1	0
SRR3085698.61104	1	118
SRR3085698.118271	1	50
SRR3085700.126	37	91
SRR3085695.80290	1	2
SRR3085701.115767	4	0
SRR3085690.93418	2	99
SRR3085690.110464	1	401
SRR3085689.97538	1	182
SRR3085697.77126	1	0
SRR3085697.59512	1	213
SRR3085694.134668	1	0
SRR3085691.42252	1	596
SRR3085695.9098	1	4617
SRR3085696.127966	1	2
SRR3085691.148	277	202
SRR3085691.78245	1	149
SRR3085694.157282	1	8
SRR3085694.66055	1	6
SRR3085694.129097	1	0
SRR3085689.17005	2	6
SRR3085695.99615	1	7
SRR3085698.102126	1	48
SRR3085689.232875	1	4
SRR3085694.149440	1	175
SRR3085701.76071	2	10
SRR3085688.51065	1	71
SRR3085696.20258	1	156
SRR3085689.231612	1	1047
SRR3085691.120502	1	209
SRR3085701.109088	1	6
SRR3085691.119331	1	87
SRR3085695.19791	1	0
SRR3085696.139845	1	74
SRR3085689.18758	1	131
SRR3085691.94093	2	105
SRR3085697.90127	1	222
SRR3085692.225342	1	0
SRR3085690.85697	1	4
SRR3085689.83788	1	204
SRR3085689.170259	7	71
SRR3085697.130304	1	372
SRR3085692.143190	1	0
SRR3085694.97697	1	982
SRR3085700.56152	1	16
SRR3085694.10016	1	9
SRR3085694.88293	1	1
SRR3085692.243351	1	431
SRR3085696.153161	1	26
SRR3085697.86456	1	1
SRR3085692.184320	1	4
SRR3085690.32638	1	121
SRR3085695.32775	1	1
SRR3085690.176874	1	3
SRR3085701.56305	1	0
SRR3085701.11691	1	1559
SRR3085692.22204	1	8
SRR3085700.39183	1	0
SRR3085694.25129	1	18
SRR3085695.98165	2	59
SRR3085690.71642	1	619
SRR3085701.5966	1	98
SRR3085693.118204	1	5
SRR3085694.75755	1	0
SRR3085699.20950	1	19
SRR3085688.79205	2	53
SRR3085689.24945	1	395
SRR3085698.29564	1	16
SRR3085701.10876	1	0
SRR3085701.34575	1	2
SRR3085694.67501	1	192
SRR3085698.61612	1	0
SRR3085690.94685	1	4
SRR3085690.219550	1	1
SRR3085698.19297	1	12
SRR3085698.32819	5	136
SRR3085691.124509	1	141
SRR3085688.10132	1	0
SRR3085693.72863	1	0
SRR3085690.21919	12	1686
SRR3085696.150910	1	32
SRR3085694.106054	1	312
SRR3085690.182716	1	2
SRR3085697.124464	1	6
SRR3085691.108662	1	16
SRR3085695.42239	1	4588
SRR3085693.110363	1	178
SRR3085698.37670	5	0
SRR3085698.104443	1	2717
SRR3085695.64291	1	574
SRR3085698.62147	1	163
SRR3085689.124697	1	984
SRR3085692.298212	1	28
SRR3085695.78188	1	1
SRR3085689.127573	1	72
SRR3085700.113148	1	196
SRR3085696.44841	1	4092
SRR3085693.33570	1	0
SRR3085695.81483	1	4
SRR3085692.22333	1	24
SRR3085689.155211	1	2
SRR3085701.44481	1	0
SRR3085694.125128	1	1464
SRR3085696.169911	1	0
SRR3085692.106695	1	3
SRR3085696.66166	3	28
SRR3085698.21690	1	92
SRR3085697.75181	1	7
SRR3085700.14281	1	2458
SRR3085694.13495	1	1842
SRR3085690.205081	1	45
SRR3085692.36922	1	8
SRR3085692.65151	9	125
SRR3085696.77107	1	4649
SRR3085690.71960	1	7
SRR3085694.139433	1	2
SRR3085688.10752	1	4685
SRR3085699.59847	1	119
SRR3085688.93323	1	10
SRR3085697.90915	1	0
SRR3085694.18635	1	768
SRR3085692.124527	1	0
SRR3085694.155944	1	32
SRR3085699.72	1	213
SRR3085697.119115	1	17
SRR3085696.155584	1	0
SRR3085692.233292	1	446
SRR3085689.133601	1	52
SRR3085689.71515	1	58
SRR3085694.120905	1	1830
SRR3085692.134892	1	21
SRR3085698.89310	1	35
SRR3085700.93303	1	2423
SRR3085689.1136	5	5
SRR3085691.72774	1	109
SRR3085701.155389	1	70
SRR3085693.151	1	146
SRR3085696.120320	1	116
SRR3085689.7055	1	44
SRR3085688.50351	1	63
SRR3085688.27452	1	1396
SRR3085699.41044	1	908
SRR3085696.59690	1	36
SRR3085689.58867	1	236
SRR3085695.11958	1	2
SRR3085698.51272	1	356
SRR3085692.28221	1	3
SRR3085689.181843	1	3007
SRR3085689.115453	1	1
SRR3085701.123189	1	8
SRR3085694.137639	1	82
SRR3085688.112722	1	6
SRR3085694.123428	1	1
SRR3085701.153232	1	109
SRR3085689.247335	1	219
SRR3085693.110934	1	1
SRR3085693.115392	1	24
SRR3085689.202650	1	729
SRR3085696.185251	1	284
SRR3085688.14992	63	74
SRR3085690.190746	1	0
SRR3085701.146867	1	13
SRR3085691.72611	1	4583
SRR3085695.76881	1	258
SRR3085701.11709	3	0
SRR3085688.24509	4	5
SRR3085690.8977	1	28
SRR3085699.32755	1	161
SRR3085689.22748	1	7
SRR3085692.59642	1	582
SRR3085694.145154	1	3681
SRR3085692.291248	1	89
SRR3085689.96036	1	1
SRR3085701.82966	3	7
SRR3085694.100775	1	93
SRR3085692.239911	2	0
SRR3085692.164379	1	132
SRR3085692.26363	2	0
SRR3085692.136998	1	3
SRR3085690.181375	2	0
SRR3085689.197554	1	2
SRR3085698.98427	1	690
SRR3085696.172865	1	238
SRR3085688.9628	1	708
SRR3085690.198505	1	2646
SRR3085700.105611	1	428
SRR3085698.126042	1	57
SRR3085688.91261	1	0
SRR3085695.58387	1	36
SRR3085692.295965	1	3233
SRR3085696.149106	1	149
SRR3085689.98132	1	4
SRR3085696.147598	1	238
SRR3085700.27272	1	1
SRR3085693.77849	1	39
SRR3085696.4394	1	438
SRR3085698.12469	1	1
SRR3085694.47063	1	0
SRR3085701.36612	1	28
SRR3085698.59010	1	3
SRR3085689.1564	1	0
SRR3085697.54983	2	53
SRR3085693.71125	1	7
SRR3085699.69744	1	453
SRR3085698.128411	1	4
SRR3085700.86340	1	3
SRR3085689.209144	1	1
SRR3085690.43713	1	401
SRR3085698.9837	1	148
SRR3085695.56464	10	5
SRR3085693.65493	1	1
SRR3085697.203	158	36
SRR3085693.38941	1	351
SRR3085694.37185	96	7
SRR3085698.150750	1	2743
SRR3085690.102084	1	4
SRR3085696.137432	1	168
SRR3085697.53043	1	180
SRR3085698.93163	1	197
SRR3085696.199134	1	9
SRR3085689.118033	2	2
SRR3085689.193669	1	0
SRR3085691.62930	2	330
SRR3085693.72742	1	19
SRR3085694.107353	1	1
SRR3085694.137146	1	18
SRR3085694.152203	1	2164
SRR3085690.117194	1	35
SRR3085695.92781	2	105
SRR3085695.81349	1	0
SRR3085692.149037	1	30
SRR3085689.207235	1	17
SRR3085697.109789	517	25
SRR3085696.95652	1	1
SRR3085689.70133	2	21
SRR3085692.148246	1	127
SRR3085688.96939	1	124
SRR3085692.77405	1	24
SRR3085689.80464	1	223
SRR3085689.100656	1	151
SRR3085692.150605	1	2
SRR3085697.73672	1	1
SRR3085689.43217	1	2747
SRR3085692.124840	1	3
SRR3085690.168730	1	1
SRR3085692.166818	1	418
SRR3085689.76466	1	5
SRR3085692.92213	2	28
SRR3085688.61539	1	182
SRR3085694.22584	1	442
SRR3085700.90802	1	40
SRR3085689.75018	1	0
SRR3085698.122405	1	2606
SRR3085690.188252	1	1460
SRR3085693.57960	1	28
SRR3085696.5792	2	0
SRR3085693.45215	1	81
SRR3085698.30928	1	29
SRR3085700.33792	1	3628
SRR3085692.123530	2	63
SRR3085688.79756	2	257
SRR3085689.19250	1	1
SRR3085694.56094	1	0
SRR3085692.257190	3	43
SRR3085700.8036	1	36
SRR3085693.69527	1	23
SRR3085692.252295	1	0
SRR3085693.105326	1	2517
SRR3085691.151217	1	3945
SRR3085692.244140	1	45
SRR3085689.245842	1	3
SRR3085690.192637	3	9
SRR3085698.55892	1	9
SRR3085698.1614	26	6
SRR3085699.19300	1	1024
SRR3085693.107273	1	2
SRR3085693.132113	1	330
SRR3085690.202036	1	4641
SRR3085694.131701	1	21
SRR3085690.118188	1	569
SRR3085694.129970	1	1369
SRR3085695.65086	1	4
SRR3085689.116984	5	12
SRR3085690.174237	1	51
SRR3085692.149824	1	1
SRR3085692.54311	1	1
SRR3085697.106595	1	48
SRR3085692.131266	1	16
SRR3085696.97076	1	6
SRR3085689.17787	1	32
SRR3085692.253990	1	488
SRR3085692.28361	1	263
SRR3085689.87154	1	30
SRR3085690.57232	1	691
SRR3085696.83884	1	24
SRR3085696.63985	1	579
SRR3085694.109283	1	214
SRR3085692.152426	1	0
SRR3085693.57201	1	29
SRR3085693.10766	1	233
SRR3085692.231796	1	0
SRR3085692.272357	1	3
SRR3085691.95397	1	238
SRR3085691.21801	1	394
SRR3085690.39567	1	2
SRR3085691.135324	1	296
SRR3085696.73513	1	3838
SRR3085691.131533	1	302
SRR3085692.166996	1	1
SRR3085689.166721	1	4
SRR3085690.60546	1	16
SRR3085696.56121	1	19
SRR3085701.79015	1	32
SRR3085693.12508	1	0
SRR3085697.49055	1	171
SRR3085696.176097	1	16
SRR3085694.129377	4	0
SRR3085689.34074	1	1
SRR3085692.288627	1	1
SRR3085690.91653	1	25
SRR3085689.187198	1	68
SRR3085693.33324	1	0
SRR3085692.73258	1	69
SRR3085694.37495	1	10
SRR3085692.33122	1	595
SRR3085696.155865	1	17
SRR3085692.133194	1	585
SRR3085695.70908	3	757
SRR3085694.73865	1	46
SRR3085692.241468	1	3
SRR3085695.69642	1	16
SRR3085692.94329	1	17
SRR3085691.131023	1	5
SRR3085695.9324	1	1
SRR3085692.164543	1	359
SRR3085690.181664	1	3998
SRR3085694.65183	1	7
SRR3085698.163158	1	1
SRR3085689.209491	1	201
SRR3085690.5253	1	4059
SRR3085701.149258	2	12
SRR3085691.135014	1	73
SRR3085694.94628	1	227
SRR3085700.75198	1	195
SRR3085692.37420	1	3
SRR3085698.110071	1	342
SRR3085692.62099	1	0
SRR3085698.111582	1	2723
SRR3085694.37578	1	0
SRR3085688.43703	1	27
SRR3085690.219047	1	0
SRR3085697.121698	1	21
SRR3085694.13606	1	770
SRR3085700.49137	5	5
SRR3085689.91383	1	3666
SRR3085693.25170	1	145
SRR3085692.50947	1	446
SRR3085689.135249	1	1
SRR3085689.160903	2	0
SRR3085692.181155	1	19
SRR3085692.248521	1	4581
SRR3085689.95906	1	51
SRR3085697.31776	1	41
SRR3085697.205	1290	59
SRR3085692.58535	1	3960
SRR3085693.71980	1	261
SRR3085694.24269	1	444
SRR3085689.50587	1	56
SRR3085701.31243	1	600
SRR3085697.129171	1	2817
SRR3085693.8656	1	15
SRR3085689.77245	1	0
SRR3085692.3150	1	150
SRR3085692.119916	7	4
SRR3085700.99374	1	1709
SRR3085693.54741	38	585
SRR3085688.85652	1	1
SRR3085690.164101	1	0
SRR3085694.150783	1	1134
SRR3085692.251743	1	389
SRR3085689.127589	1	271
SRR3085691.119760	1	3
SRR3085691.56441	1	1
SRR3085701.156954	1	261
SRR3085699.58428	1	4720
SRR3085692.65240	1	257
SRR3085700.177	41	238
SRR3085692.47083	1	21
SRR3085697.45327	11	2
SRR3085692.94056	2	2
SRR3085689.150527	1	63
SRR3085696.111840	1	4
SRR3085693.42807	1	3
SRR3085689.166898	1	197
SRR3085689.64938	1	0
SRR3085693.138262	1	377
SRR3085691.127620	25	2
SRR3085694.121933	1	187
SRR3085691.72377	8	9
SRR3085689.33348	1	0
SRR3085694.137244	1	4
SRR3085701.133750	2	646
SRR3085695.99916	1	3
SRR3085689.211253	2	0
SRR3085694.150525	1	0
SRR3085696.72260	1	29
SRR3085689.189460	1674	106
SRR3085689.34138	2	112
SRR3085700.119765	1	0
SRR3085690.143140	1	0
SRR3085696.67418	1	9
SRR3085691.3911	1	17
SRR3085698.50978	1	1
SRR3085692.180827	1	2
SRR3085692.216730	1	903
SRR3085694.142033	1	1
SRR3085688.106198	1	52
SRR3085691.117938	1	191
SRR3085692.253293	1	2
SRR3085697.76388	1	403
SRR3085694.104858	1	33
SRR3085692.101796	1	0
SRR3085689.5335	1	24
SRR3085693.9214	1	2907
SRR3085693.10637	1	3116
SRR3085700.105920	1	85
SRR3085692.207090	1	72
SRR3085689.206429	1	404
SRR3085697.23091	1	10
SRR3085693.126381	1	65
SRR3085688.13416	1	0
SRR3085689.57185	7	80
SRR3085689.56336	1	1
SRR3085694.59708	1	2
SRR3085698.175831	1	638
SRR3085701.159586	1	21
SRR3085690.5105	2	1030
SRR3085689.228770	1	11
SRR3085698.28096	1	653
SRR3085691.148022	1	246
SRR3085690.114623	1	1
SRR3085694.41056	1	7
SRR3085697.40521	1	0
SRR3085692.143754	1	78
SRR3085700.44849	1	47
SRR3085692.20361	1	618
SRR3085701.69300	1	37
SRR3085694.118760	1	0
SRR3085692.173785	1	0
SRR3085694.101702	1	21
SRR3085691.131776	1	0
SRR3085695.65176	1	3
SRR3085690.160500	1	13
SRR3085698.44023	1	16
SRR3085693.55927	1	11
SRR3085700.55090	1	132
SRR3085692.252838	1	220
SRR3085698.95296	1	2
SRR3085692.274110	2	1
SRR3085689.76686	1	185
SRR3085690.35538	2	5
SRR3085698.8813	1	31
SRR3085692.225625	1	0
SRR3085697.113953	7	8
SRR3085698.27846	1	99
SRR3085689.123155	1	0
SRR3085701.148988	1	0
SRR3085696.49076	91	14
SRR3085690.163564	1	4075
SRR3085699.55913	4	4653
SRR3085694.120184	1	0
SRR3085701.120227	1	17
SRR3085690.102022	1	35
SRR3085689.22035	1	9
SRR3085694.152011	18	4
SRR3085690.147845	1	71
SRR3085689.245311	2	4
SRR3085691.94859	1	2
SRR3085700.12337	1	12
SRR3085689.239865	1	1
SRR3085691.111111	2	286
SRR3085691.160826	1	24
SRR3085692.169680	1	9
SRR3085689.131464	1	69
SRR3085690.30275	1	1
SRR3085697.128948	1	66
SRR3085701.10243	1	29
SRR3085694.106991	1	30
SRR3085695.121044	8	45
SRR3085694.104801	1	0
SRR3085701.6234	2	0
SRR3085689.180254	1	118
SRR3085698.178469	1	0
SRR3085689.134137	1	548
SRR3085690.29801	1	262
SRR3085698.43893	1	128
SRR3085697.97328	2	434
SRR3085689.13642	1	1
SRR3085701.153017	1	2
SRR3085700.113256	1	1051
SRR3085695.39372	4	2
SRR3085690.197098	1	512
SRR3085694.21841	1	1
SRR3085691.89738	2	229
SRR3085690.151676	1	4257
SRR3085701.129007	1	35
SRR3085697.119224	1	0
SRR3085689.1193	1	3552
SRR3085690.162115	2	324
SRR3085701.59604	1	38
SRR3085689.145423	1	21
SRR3085699.70079	1	1046
SRR3085698.159280	1	634
SRR3085688.67343	1	1
SRR3085701.36326	1	687
SRR3085697.34494	1	6
SRR3085698.171443	1	0
SRR3085689.198782	1	0
SRR3085692.44652	1	218
SRR3085690.91596	1	39
SRR3085692.204201	1	27
SRR3085688.57537	1	4015
SRR3085694.49384	1	129
SRR3085696.152182	1	42
SRR3085692.258576	1	0
SRR3085692.164655	3	16
SRR3085691.33984	1	1034
SRR3085697.65384	1	91
SRR3085696.112304	5	166
SRR3085689.42264	1	9
SRR3085696.193422	1	25
SRR3085689.231560	1	3592
SRR3085698.558	4	27
SRR3085694.148164	1	1
SRR3085694.69896	1	11
SRR3085694.92902	7	5
SRR3085688.11243	1	0
SRR3085689.233755	1	0
SRR3085689.128134	1	1
SRR3085692.285793	1	9
SRR3085697.7061	1	19
SRR3085694.134341	1	132
SRR3085691.106912	1	476
SRR3085693.117206	1	13
SRR3085700.39816	1	10
SRR3085699.61948	1	107
SRR3085689.83763	1	36
SRR3085689.35213	3	1
SRR3085701.37667	1	1
SRR3085693.113622	1	16
SRR3085696.91302	1	0
SRR3085694.50941	1	195
SRR3085688.19322	1	24
SRR3085689.77369	1	79
SRR3085695.44331	1	7
SRR3085688.67444	1	916
SRR3085690.143903	1	5
SRR3085691.161072	1	3811
SRR3085692.232300	15	11
SRR3085693.56362	1	342
SRR3085690.8106	1	568
SRR3085691.126204	1	4
SRR3085688.21872	1	3858
SRR3085692.35480	1	19
SRR3085689.93721	1	12
SRR3085696.39275	1	3948
SRR3085692.9222	1	0
SRR3085700.10510	1	17
SRR3085692.232915	1	0
SRR3085689.100342	1	18
SRR3085689.236300	1	52
SRR3085692.259537	1	21
SRR3085695.21721	1	0
SRR3085692.198844	1	3
SRR3085696.137904	1	11
SRR3085696.84928	1	511
SRR3085692.180052	1	1
SRR3085697.28666	1	81
SRR3085695.110414	31	39
SRR3085698.120359	1	44
SRR3085690.94968	1	4586
SRR3085699.72515	1	3817
SRR3085700.13795	1	543
SRR3085690.158986	1	856
SRR3085697.129710	1	0
SRR3085689.12041	1	1
SRR3085694.39614	1	99
SRR3085689.232815	1	0
SRR3085692.107052	1	0
SRR3085701.130544	1	70
SRR3085698.177582	1	10
SRR3085688.104599	1	1
SRR3085692.224997	1	63
SRR3085701.47575	1	118
SRR3085697.116985	1	0
SRR3085691.56518	1	4603
SRR3085695.58248	1	2
SRR3085690.14	5221	252
SRR3085698.67493	1	171
SRR3085694.109888	1	3544
SRR3085692.121817	1	209
SRR3085701.121713	1	1
SRR3085694.19306	26	24
SRR3085701.71235	1	69
SRR3085696.198249	1	2834
SRR3085692.150780	1	1
SRR3085689.81927	14	0
SRR3085692.225993	1	0
SRR3085701.67784	2	0
SRR3085698.173765	1	19
SRR3085697.21678	1	2892
SRR3085693.64366	1	103
SRR3085692.247804	7	58
SRR3085689.46277	1	9
SRR3085701.83592	1	303
SRR3085696.128335	1	8
SRR3085692.27447	1	25
SRR3085693.104823	1	16
SRR3085700.42840	1	22
SRR3085697.51661	1	0
SRR3085688.18819	1	6
SRR3085697.70059	1	16
SRR3085688.90566	1	1
SRR3085694.94492	1	3152
SRR3085690.185581	1	4624
SRR3085694.52428	1	2431
SRR3085688.74105	1	47
SRR3085701.21319	1	1290
SRR3085692.196716	1	2
SRR3085695.108425	1	257
SRR3085692.163019	5	4
SRR3085695.82016	2	370
SRR3085696.70751	1	73
SRR3085698.171016	8	300
SRR3085690.81635	1	0
SRR3085696.139621	1	1
SRR3085693.67575	1	374
SRR3085697.2403	1	211
SRR3085700.44044	1	168
SRR3085689.249516	1	126
SRR3085694.9420	1	0
SRR3085696.163309	1	58
SRR3085697.19303	1	0
SRR3085697.106379	1	2
SRR3085694.75211	1	1
SRR3085689.118477	1	2
SRR3085696.5193	1	179
SRR3085697.55826	1	1
SRR3085689.61623	1	750
SRR3085692.117745	1	0
SRR3085688.104121	1	2
SRR3085696.49974	1	3
SRR3085696.97049	1	729
SRR3085689.46002	1	153
SRR3085701.130545	2	2
SRR3085699.35922	1	84
SRR3085692.248062	1	170
SRR3085693.14177	1	172
SRR3085701.102969	1	15
SRR3085700.88959	4	103
SRR3085688.38000	1	62
SRR3085697.60767	1	0
SRR3085688.114164	1	242
SRR3085692.228483	1	3
SRR3085691.87745	1	58
SRR3085688.32415	1	2395
SRR3085692.278374	1	1026
SRR3085689.159585	1	162
SRR3085690.138931	1	17
SRR3085692.264315	1	0
SRR3085697.44652	1	9
SRR3085693.139313	1	2763
SRR3085692.101135	1	3
SRR3085689.55100	1	0
SRR3085700.76464	1	2
SRR3085690.202585	1	9
SRR3085689.140126	1	98
SRR3085696.139706	1	0
SRR3085692.142634	1	1
SRR3085690.218135	1	75
SRR3085689.191049	1	28
SRR3085701.132583	1	4
SRR3085688.45501	1	0
SRR3085701.121466	1	2432
SRR3085692.133972	9	5060
SRR3085692.95351	3	0
SRR3085692.163501	1	17
SRR3085692.199225	1	0
SRR3085692.176304	1	143
SRR3085694.143582	1	79
SRR3085701.137554	1	82
SRR3085696.20484	1	8
SRR3085697.69833	1	4034
SRR3085689.18259	3	24
SRR3085690.196542	1	36
SRR3085698.57588	1	238
SRR3085694.19253	1	35
SRR3085691.109541	17	353
SRR3085693.326	1	1
SRR3085689.240015	1	202
SRR3085695.92148	2	26
SRR3085689.249349	1	3037
SRR3085694.116754	1	1
SRR3085693.132135	1	2691
SRR3085696.163947	1	15
SRR3085689.122548	1	0
SRR3085696.133688	1	427
SRR3085694.81678	1	0
SRR3085692.131684	1	0
SRR3085691.113094	1	27
SRR3085696.161757	1	0
SRR3085701.27500	37	9
SRR3085689.164151	1	389
SRR3085697.1780	1	73
SRR3085696.169968	5	250
SRR3085693.123388	1	2
SRR3085689.49127	11	7
SRR3085689.237940	1	2
SRR3085700.97286	1	48
SRR3085694.155697	1	34
SRR3085689.202088	1	0
SRR3085698.22730	1	0
SRR3085696.94434	1	58
SRR3085694.4704	1	15
SRR3085690.169367	1	2
SRR3085689.155026	1	0
SRR3085690.140187	1	2749
SRR3085701.72024	1	463
SRR3085692.12678	1	1
SRR3085697.323	11	2
SRR3085689.141934	1	52
SRR3085692.23294	1	451
SRR3085694.77679	1	55
SRR3085694.83236	1	558
SRR3085694.82388	1	1
SRR3085699.72743	1	2633
SRR3085696.97129	1	136
SRR3085692.31744	1	161
SRR3085693.30962	1	962
SRR3085693.51307	1	3679
SRR3085691.97719	7	16
SRR3085697.129369	1	79
SRR3085696.141885	1	35
SRR3085696.77139	1	4618
SRR3085691.75928	7	20
SRR3085688.215	1	0
SRR3085689.19467	1	62
SRR3085689.105157	1	0
SRR3085690.8495	1	1
SRR3085690.192449	1	16
SRR3085689.81779	1	18
SRR3085700.697	12	1
SRR3085701.50884	1	41
SRR3085699.33209	1	68
SRR3085697.36801	1	0
SRR3085701.123038	1	5
SRR3085694.9696	1	1
SRR3085692.144315	2	1
SRR3085696.23185	1	0
SRR3085692.16788	1	62
SRR3085694.14506	1	15
SRR3085698.32301	1	28
SRR3085692.54446	1	0
SRR3085701.37545	1	35
SRR3085696.53043	4	23
SRR3085692.269130	1	298
SRR3085696.176525	1	11
SRR3085690.97116	1	1
SRR3085690.93447	1	12
SRR3085690.3906	1	0
SRR3085688.81249	1	1
SRR3085690.60709	1	435
SRR3085694.8438	1	536
SRR3085694.70123	1	502
SRR3085698.127108	1	15
SRR3085696.133162	1	119
SRR3085701.156325	1	2546
SRR3085695.59999	1	67
SRR3085697.70137	1	2976
SRR3085694.109454	1	0
SRR3085697.69034	1	3994
SRR3085692.233064	1	0
SRR3085691.152265	1	0
SRR3085693.134565	1	0
SRR3085697.9130	1	0
SRR3085694.28144	1	2604
SRR3085699.20034	1	14
SRR3085690.26090	1	8
SRR3085690.18110	1	0
SRR3085692.229982	10	3
SRR3085697.118254	1	163
SRR3085696.48205	1	4
SRR3085690.41547	1	9
SRR3085688.100615	1	707
SRR3085701.40769	1	38
SRR3085701.69474	1	1
SRR3085699.63689	1	816
SRR3085692.154962	1	0
SRR3085695.47904	1	147
SRR3085691.98433	1	62
SRR3085692.203085	1	5
SRR3085700.128027	1	58
SRR3085701.8838	1	1
SRR3085691.89075	1	1790
SRR3085695.60582	1	1
SRR3085689.178914	1	37
SRR3085698.2462	1	134
SRR3085700.32925	1	27
SRR3085694.62971	1	983
SRR3085692.82488	1	10
SRR3085696.65809	1	187
SRR3085688.92847	1	3831
SRR3085701.137555	1	2
SRR3085694.144167	1	32
SRR3085691.100001	1	160
SRR3085697.34137	1	165
SRR3085695.10761	1	337
SRR3085694.12914	1	4
SRR3085690.185146	1	5
SRR3085692.252393	1	4627
SRR3085694.143954	1	0
SRR3085692.230762	1	15
SRR3085700.103414	2	0
SRR3085689.46071	1	36
SRR3085697.13235	1	1
SRR3085700.56596	2	231
SRR3085694.110380	1	16
SRR3085694.13415	1	1
SRR3085696.42464	1	603
SRR3085689.182573	1	1
SRR3085695.52583	1	78
SRR3085691.27422	1	123
SRR3085698.36642	1	16
SRR3085697.97254	1	1128
SRR3085690.136843	1	10
SRR3085701.85729	1	17
SRR3085688.64168	1	323
SRR3085693.14178	1	22
SRR3085696.144054	1	4592
SRR3085694.10822	1	9
SRR3085696.115350	2	774
SRR3085696.4139	1	224
SRR3085701.77365	1	96
SRR3085695.105264	1	1
SRR3085693.33738	1	0
SRR3085700.74081	1	204
SRR3085691.59698	1	30
SRR3085694.39770	3	10
SRR3085696.79044	1	4598
SRR3085696.42238	2	516
SRR3085690.106431	1	138
SRR3085688.32843	1	57
SRR3085691.36959	1	0
SRR3085693.25803	1	232
SRR3085700.35513	1	8
SRR3085691.81694	1	0
SRR3085698.32638	1	3488
SRR3085690.146607	1	75
SRR3085689.147903	1	1
SRR3085696.66579	1	252
SRR3085692.238428	1	3
SRR3085689.166751	1	172
SRR3085698.164250	1	380
SRR3085690.160401	1	2800
SRR3085697.103491	1	4
SRR3085701.91683	1	2829
SRR3085699.61388	1	922
SRR3085688.11538	1	3
SRR3085701.134147	1	44
SRR3085689.39552	1	0
SRR3085699.70333	1	221
SRR3085701.88252	1	2
SRR3085701.61917	1	51
SRR3085691.37600	1	57
SRR3085699.57313	1	3
SRR3085689.228588	1	7
SRR3085701.34067	5	4
SRR3085697.47670	1	325
SRR3085692.95230	1	786
SRR3085698.83339	1	11
SRR3085691.130434	1	4118
SRR3085689.192586	33	137
SRR3085699.5657	15	11
SRR3085701.94328	1	2
SRR3085692.537	1	15
SRR3085700.120279	1	36
SRR3085697.40936	1	117
SRR3085692.422	1	138
SRR3085692.50216	1	379
SRR3085692.161972	1	0
SRR3085701.22263	1	0
SRR3085692.195208	1	4602
SRR3085689.166390	1	28
SRR3085695.99799	1	420
SRR3085692.227685	1	538
SRR3085694.65434	1	0
SRR3085689.247824	1	1199
SRR3085696.118583	3	0
SRR3085700.114302	1	352
SRR3085701.145261	1	0
SRR3085700.72884	1	130
SRR3085694.119711	1	15
SRR3085690.127847	1	4652
SRR3085697.16073	1	0
SRR3085692.284514	1	0
SRR3085688.95822	1	50
SRR3085692.62703	1	102
SRR3085693.54438	1	2
SRR3085698.66463	1	209
SRR3085701.128760	2	1
SRR3085691.53779	1	208
SRR3085697.16627	1	126
SRR3085694.117797	1	92
SRR3085688.23786	1	6
SRR3085699.23832	1	92
SRR3085691.2350	10	59
SRR3085696.125416	1	3880
SRR3085697.103989	1	5
SRR3085698.104878	1	139
SRR3085692.96497	240	20
SRR3085690.141248	1	15
SRR3085688.102391	1	3
SRR3085692.236661	1	4242
SRR3085692.260907	2	18
SRR3085696.101141	1	3
SRR3085690.173090	1	17
SRR3085689.65452	27	98
SRR3085691.72556	3	175
SRR3085690.57818	1	0
SRR3085693.8295	1	74
SRR3085689.68275	4	71
SRR3085691.55004	2	2
SRR3085695.67270	1	719
SRR3085694.107088	1	90
SRR3085694.769	1	0
SRR3085690.96163	1	2719
SRR3085692.150695	1	489
SRR3085689.63525	1	0
SRR3085692.95622	1	4033
SRR3085688.609	1	1
SRR3085689.226436	1	4
SRR3085693.46873	1	2650
SRR3085692.130941	1	15
SRR3085689.82093	1	9
SRR3085688.36377	1	44
SRR3085697.51614	1	0
SRR3085696.162703	1	2379
SRR3085692.75330	1	4145
SRR3085689.145356	1	0
SRR3085691.154232	1	71
SRR3085699.2211	49	2
SRR3085701.8291	1	24
SRR3085694.141533	1	1
SRR3085693.18976	36	413
SRR3085689.145547	3	3
